sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim,source_file,stress_source
0.0,0,78.4923,2000.0,22.0,0.02,0.0,210.0,2e-06,Run13.xlsx,measured_cpress
0.000875000027008,10,78.4923,2000.0,22.0,0.02,1.58507e-06,210.0,2e-06,Run13.xlsx,measured_cpress
0.0035468749702,39,78.4501,2000.0,22.0,0.02,6.41366e-06,210.0,2e-06,Run13.xlsx,measured_cpress
0.0125644532964,137,78.2949,2000.0,22.0,0.02,2.26669e-05,210.0,2e-06,Run13.xlsx,measured_cpress
0.0429987795651,467,77.2666,2000.0,22.0,0.02,7.6858e-05,210.0,2e-06,Run13.xlsx,measured_cpress
0.102998778224,1120,74.5969,2000.0,22.0,0.02,0.000180838,210.0,2e-06,Run13.xlsx,measured_cpress
0.162998780608,1772,71.6485,2000.0,22.0,0.02,0.000280904,210.0,2e-06,Run13.xlsx,measured_cpress
0.222998782992,2424,69.1914,2000.0,22.0,0.02,0.000377357,210.0,2e-06,Run13.xlsx,measured_cpress
0.282998770475,3076,67.1017,2000.0,22.0,0.02,0.000448891,210.0,2e-06,Run13.xlsx,measured_cpress
0.34299877286,3728,64.8523,2000.0,22.0,0.02,0.000539478,210.0,2e-06,Run13.xlsx,measured_cpress
0.402998775244,4380,62.7608,2000.0,22.0,0.02,0.000626861,210.0,2e-06,Run13.xlsx,measured_cpress
0.462998777628,5033,60.5824,2000.0,22.0,0.02,0.000711256,210.0,2e-06,Run13.xlsx,measured_cpress
0.52299875021,5685,58.8875,2000.0,22.0,0.02,0.000792943,210.0,2e-06,Run13.xlsx,measured_cpress
0.582998752594,6337,57.0218,2000.0,22.0,0.02,0.00087198,210.0,2e-06,Run13.xlsx,measured_cpress
0.642998754978,6989,55.4275,2000.0,22.0,0.02,0.000948935,210.0,2e-06,Run13.xlsx,measured_cpress
0.702998757362,7641,54.1173,2000.0,22.0,0.02,0.00102402,210.0,2e-06,Run13.xlsx,measured_cpress
0.762998759747,8293,52.4865,2000.0,22.0,0.02,0.0010801,210.0,2e-06,Run13.xlsx,measured_cpress
0.822998762131,8946,51.1813,2000.0,22.0,0.02,0.00115121,210.0,2e-06,Run13.xlsx,measured_cpress
0.882998764515,9598,49.2817,2000.0,22.0,0.02,0.00121974,210.0,2e-06,Run13.xlsx,measured_cpress
0.942998766899,10250,47.6303,2000.0,22.0,0.02,0.00128608,210.0,2e-06,Run13.xlsx,measured_cpress
1.00299882889,10902,46.4098,2000.0,22.0,0.02,0.00135029,210.0,2e-06,Run13.xlsx,measured_cpress
1.06299877167,11554,45.1201,2000.0,22.0,0.02,0.00141283,210.0,2e-06,Run13.xlsx,measured_cpress
1.12299883366,12207,44.0396,2000.0,22.0,0.02,0.00147375,210.0,2e-06,Run13.xlsx,measured_cpress
1.18299877644,12859,43.2823,2000.0,22.0,0.02,0.00153325,210.0,2e-06,Run13.xlsx,measured_cpress
1.24299883842,13511,42.3999,2000.0,22.0,0.02,0.00159166,210.0,2e-06,Run13.xlsx,measured_cpress
1.3029987812,14163,41.3707,2000.0,22.0,0.02,0.00163552,210.0,2e-06,Run13.xlsx,measured_cpress
1.36299872398,14815,40.2035,2000.0,22.0,0.02,0.00169122,210.0,2e-06,Run13.xlsx,measured_cpress
1.42299878597,15467,39.2401,2000.0,22.0,0.02,0.00174562,210.0,2e-06,Run13.xlsx,measured_cpress
1.48299872875,16120,38.554,2000.0,22.0,0.02,0.00179883,210.0,2e-06,Run13.xlsx,measured_cpress
1.54299879074,16772,37.7995,2000.0,22.0,0.02,0.0018508,210.0,2e-06,Run13.xlsx,measured_cpress
1.60299873352,17424,37.2691,2000.0,22.0,0.02,0.00190198,210.0,2e-06,Run13.xlsx,measured_cpress
1.66299879551,18076,37.0389,2000.0,22.0,0.02,0.00195257,210.0,2e-06,Run13.xlsx,measured_cpress
1.72299873829,18728,36.6253,2000.0,22.0,0.02,0.00200275,210.0,2e-06,Run13.xlsx,measured_cpress
1.78299880028,19380,35.9356,2000.0,22.0,0.02,0.00204074,210.0,2e-06,Run13.xlsx,measured_cpress
1.84299874306,20033,35.0,2000.0,22.0,0.02,0.00208905,210.0,2e-06,Run13.xlsx,measured_cpress
1.90299880505,20685,36.0,2000.0,22.0,0.02,0.00213593,210.0,2e-06,Run13.xlsx,measured_cpress
1.96299874783,21337,37.0,2000.0,22.0,0.02,0.00218165,210.0,2e-06,Run13.xlsx,measured_cpress
2.02299880981,21989,38.0,2000.0,22.0,0.02,0.00222654,210.0,2e-06,Run13.xlsx,measured_cpress
2.08299875259,22641,39.0,2000.0,22.0,0.02,0.00227055,210.0,2e-06,Run13.xlsx,measured_cpress
2.14299869537,23293,40.0,2000.0,22.0,0.02,0.00231404,210.0,2e-06,Run13.xlsx,measured_cpress
2.20299887657,23946,41.0,2000.0,22.0,0.02,0.00235714,210.0,2e-06,Run13.xlsx,measured_cpress
2.26299881935,24598,42.0,2000.0,22.0,0.02,0.00239006,210.0,2e-06,Run13.xlsx,measured_cpress
2.32299876213,25250,43.0,2000.0,22.0,0.02,0.00243221,210.0,2e-06,Run13.xlsx,measured_cpress
2.38299870491,25902,44.0,2000.0,22.0,0.02,0.00247344,210.0,2e-06,Run13.xlsx,measured_cpress
2.44299888611,26554,45.0,2000.0,22.0,0.02,0.00251428,210.0,2e-06,Run13.xlsx,measured_cpress
2.50299882889,27207,46.0,2000.0,22.0,0.02,0.00255447,210.0,2e-06,Run13.xlsx,measured_cpress
2.56299877167,27859,47.0,2000.0,22.0,0.02,0.00259436,210.0,2e-06,Run13.xlsx,measured_cpress
2.62299871445,28511,48.0,2000.0,22.0,0.02,0.00263398,210.0,2e-06,Run13.xlsx,measured_cpress
2.68299889565,29163,49.0,2000.0,22.0,0.02,0.00267364,210.0,2e-06,Run13.xlsx,measured_cpress
2.74299883842,29815,50.0,2000.0,22.0,0.02,0.00271323,210.0,2e-06,Run13.xlsx,measured_cpress
2.8029987812,30467,51.0,2000.0,22.0,0.02,0.00274327,210.0,2e-06,Run13.xlsx,measured_cpress
2.86299872398,31120,52.0,2000.0,22.0,0.02,0.00278169,210.0,2e-06,Run13.xlsx,measured_cpress
2.92299866676,31772,53.0,2000.0,22.0,0.02,0.0028192,210.0,2e-06,Run13.xlsx,measured_cpress
2.98299884796,32424,54.0,2000.0,22.0,0.02,0.00285614,210.0,2e-06,Run13.xlsx,measured_cpress
3.04299879074,33076,55.0,2000.0,22.0,0.02,0.00289243,210.0,2e-06,Run13.xlsx,measured_cpress
3.10299873352,33728,56.0,2000.0,22.0,0.02,0.00292846,210.0,2e-06,Run13.xlsx,measured_cpress
3.1629986763,34380,57.0,2000.0,22.0,0.02,0.00296413,210.0,2e-06,Run13.xlsx,measured_cpress
3.2229988575,35033,58.0,2000.0,22.0,0.02,0.00299988,210.0,2e-06,Run13.xlsx,measured_cpress
3.28299880028,35685,59.0,2000.0,22.0,0.02,0.00302721,210.0,2e-06,Run13.xlsx,measured_cpress
3.34299874306,36337,60.0,2000.0,22.0,0.02,0.00306239,210.0,2e-06,Run13.xlsx,measured_cpress
3.40299868584,36989,61.0,2000.0,22.0,0.02,0.00309717,210.0,2e-06,Run13.xlsx,measured_cpress
3.46299886703,37641,62.0,2000.0,22.0,0.02,0.00313161,210.0,2e-06,Run13.xlsx,measured_cpress
